                  epoch,         train/box_loss,         train/seg_loss,         train/obj_loss,         train/cls_loss,   metrics/precision(B),      metrics/recall(B),     metrics/mAP_0.5(B),metrics/mAP_0.5:0.95(B),   metrics/precision(M),      metrics/recall(M),     metrics/mAP_0.5(M),metrics/mAP_0.5:0.95(M),           val/box_loss,           val/seg_loss,           val/obj_loss,           val/cls_loss,                  x/lr0,                  x/lr1,                  x/lr2
                    107,               0.042899,               0.040963,               0.030244,              0.0039474,                 0.7847,                0.65471,                0.70602,                 0.3816,                0.68282,                0.57371,                0.59554,                0.26945,               0.035651,               0.037029,               0.024873,              0.0027473,                0.00682,                0.00682,                0.00682
                    108,               0.042771,               0.040863,               0.030685,              0.0038215,                0.80813,                0.65913,                0.70668,                0.38625,                0.68735,                0.58702,                0.60495,                0.28442,               0.035484,               0.037253,               0.024687,              0.0026507,                0.00679,                0.00679,                0.00679
                    109,               0.043175,               0.041103,               0.030278,              0.0040776,                0.77245,                0.66274,                0.71271,                0.39619,                0.68868,                0.59373,                0.61091,                0.28748,               0.035367,               0.036773,               0.024689,              0.0027075,                0.00676,                0.00676,                0.00676
                    110,               0.042806,               0.041016,               0.030294,              0.0040148,                0.79352,                  0.663,                0.71209,                0.38927,                0.69951,                0.58048,                 0.6061,                0.28548,               0.035261,               0.036824,                0.02467,              0.0026603,                0.00673,                0.00673,                0.00673
                    111,               0.042486,               0.040518,               0.030164,              0.0037246,                0.79632,                0.66289,                0.70716,                0.38033,                0.70035,                0.60745,                0.61372,                0.27806,               0.035201,               0.036534,               0.024647,              0.0026444,                 0.0067,                 0.0067,                 0.0067
                    112,               0.042443,                0.04052,               0.030156,              0.0038783,                0.78723,                0.66714,                 0.7179,                0.39821,                0.66082,                0.63096,                0.63201,                0.28701,               0.035158,               0.036356,               0.024678,               0.002628,                0.00667,                0.00667,                0.00667
                    113,               0.042383,               0.040588,               0.029439,              0.0037534,                0.82967,                  0.656,                0.71995,                0.39707,                0.70985,                0.58591,                0.61034,                0.28524,               0.035271,               0.036505,               0.024772,              0.0025792,                0.00664,                0.00664,                0.00664
                    114,               0.042701,               0.040863,               0.030593,              0.0039371,                0.80681,                0.68326,                0.71602,                0.39741,                0.67961,                0.60986,                0.60907,                0.27911,               0.035222,               0.036746,               0.024745,              0.0025836,                0.00661,                0.00661,                0.00661
                    115,               0.042203,               0.040111,               0.029921,              0.0037673,                0.82014,                0.66818,                0.72006,                 0.3988,                 0.6902,                0.60229,                0.61305,                0.28372,               0.034954,               0.036353,               0.024506,              0.0026568,                0.00658,                0.00658,                0.00658
                    116,               0.042497,               0.040238,               0.030226,              0.0037709,                0.80469,                0.65769,                0.71634,                0.39084,                0.69389,                0.59178,                0.62259,                0.29697,               0.035152,               0.036337,               0.024684,              0.0026245,                0.00655,                0.00655,                0.00655
                    117,               0.042407,               0.040406,                0.02978,              0.0037381,                 0.8317,                0.65074,                0.71625,                0.38979,                 0.7029,                 0.5896,                0.61273,                0.27533,               0.035423,               0.036486,               0.024526,              0.0026185,                0.00652,                0.00652,                0.00652
                    118,               0.042197,               0.040151,               0.029822,              0.0038601,                0.81249,                0.65312,                0.72002,                0.39268,                0.63888,                0.59606,                0.60319,                0.27372,               0.035147,               0.036268,               0.024466,              0.0026263,                0.00649,                0.00649,                0.00649
                    119,               0.042491,               0.040061,               0.029875,              0.0039003,                0.77712,                0.66698,                0.71623,                0.39318,                 0.6643,                0.64385,                0.63367,                0.29867,                0.03499,               0.036375,               0.024482,              0.0026108,                0.00646,                0.00646,                0.00646
                    120,               0.041681,               0.040291,                0.02986,              0.0037241,                0.74456,                0.69691,                0.71861,                0.39658,                 0.6577,                0.63019,                0.62618,                0.28907,               0.035163,               0.036378,               0.024514,              0.0025394,                0.00643,                0.00643,                0.00643
                    121,               0.042065,               0.039997,               0.029467,              0.0036126,                 0.8138,                0.66753,                0.72553,                 0.3949,                0.70828,                 0.6021,                0.62198,                0.29416,                0.03497,               0.036174,               0.024393,              0.0025633,                 0.0064,                 0.0064,                 0.0064
                    122,               0.042229,               0.040279,               0.029912,              0.0038527,                0.79865,                 0.6474,                0.71428,                0.39062,                0.69586,                0.58839,                0.63382,                0.29871,               0.035137,               0.036264,               0.024506,              0.0025468,                0.00637,                0.00637,                0.00637
                    123,               0.041737,               0.040054,               0.029714,              0.0035978,                0.79869,                0.66341,                0.71965,                0.39231,                0.69064,                0.57887,                   0.61,                0.28989,               0.035193,               0.036396,               0.024533,              0.0025524,                0.00634,                0.00634,                0.00634
                    124,               0.041851,               0.040126,               0.029181,              0.0036951,                0.76372,                0.67806,                0.72518,                0.40439,                 0.6789,                0.60811,                 0.6276,                0.29829,               0.034898,               0.036311,               0.024456,               0.002514,                0.00631,                0.00631,                0.00631
                    125,               0.041949,               0.040168,               0.029469,              0.0036866,                0.76171,                0.68133,                0.72309,                0.40624,                0.67581,                0.61663,                0.62867,                0.29646,               0.034968,               0.036213,               0.024618,              0.0025441,                0.00628,                0.00628,                0.00628
                    126,               0.041874,               0.040033,                 0.0297,              0.0036889,                0.77116,                0.67684,                0.72217,                0.40234,                0.65492,                0.63713,                0.63139,                0.30569,                0.03488,               0.036198,               0.024497,              0.0025812,                0.00625,                0.00625,                0.00625
                    127,               0.042017,               0.040608,               0.030845,               0.003754,                 0.7799,                0.66902,                 0.7226,                0.39518,                0.67121,                0.61197,                 0.6318,                0.30018,               0.034809,               0.035955,               0.024518,              0.0025436,                0.00622,                0.00622,                0.00622
                    128,               0.041679,               0.039722,               0.028985,              0.0037418,                0.78261,                0.65963,                0.72055,                0.40013,                0.68619,                0.59863,                0.63313,                 0.2977,               0.034592,               0.036173,               0.024366,                0.00252,                0.00619,                0.00619,                0.00619
                    129,               0.041878,               0.039801,                0.02974,              0.0037175,                 0.8043,                0.65546,                0.72222,                0.40939,                0.69729,                0.61427,                0.64432,                0.31297,               0.034542,               0.036078,               0.024277,              0.0024996,                0.00616,                0.00616,                0.00616
                    130,               0.041565,               0.040198,               0.029794,              0.0037183,                0.79626,                0.67682,                0.72561,                0.40524,                0.67479,                0.60976,                0.62107,                0.29428,               0.034446,               0.036045,               0.024237,              0.0024976,                0.00613,                0.00613,                0.00613
                    131,               0.041921,               0.039863,               0.029698,              0.0036633,                0.80559,                 0.6733,                0.73072,                0.40621,                0.64159,                0.63263,                0.62468,                0.29632,               0.034531,               0.036031,               0.024392,              0.0024909,                 0.0061,                 0.0061,                 0.0061
                    132,               0.041415,                0.03959,                0.02939,              0.0036119,                0.82075,                0.65616,                0.73408,                0.41178,                0.71455,                0.61748,                0.65104,                0.31611,               0.034734,               0.035936,               0.024297,               0.002473,                0.00607,                0.00607,                0.00607
                    133,               0.041422,                0.03991,               0.029555,              0.0035625,                0.78436,                0.68499,                0.72981,                0.40413,                0.67469,                 0.6373,                0.63687,                0.30459,               0.034599,                0.03603,               0.024167,              0.0024694,                0.00604,                0.00604,                0.00604
                    134,               0.041286,               0.039588,               0.028903,              0.0035065,                 0.7828,                0.68655,                0.72799,                0.40459,                0.64987,                0.61774,                0.63673,                0.31333,               0.034542,               0.036039,               0.024193,              0.0024434,                0.00601,                0.00601,                0.00601
                    135,               0.041532,                0.03967,               0.029187,              0.0036518,                0.81722,                0.65991,                0.72995,                0.41044,                0.68718,                0.58758,                0.61752,                0.28999,               0.034429,               0.036024,                0.02413,              0.0024359,                0.00598,                0.00598,                0.00598
                    136,               0.040956,               0.039276,               0.029363,              0.0034381,                0.80915,                0.68631,                 0.7359,                0.41085,                0.68176,                0.61204,                0.62553,                0.29071,               0.034276,               0.035705,               0.024079,              0.0024846,                0.00595,                0.00595,                0.00595
                    137,               0.041217,                0.03984,               0.029625,              0.0035754,                0.78114,                0.68925,                0.73195,                0.40482,                0.69161,                0.62064,                0.64504,                0.30355,               0.034366,               0.035764,               0.024035,              0.0024826,                0.00592,                0.00592,                0.00592
                    138,               0.041137,               0.039559,               0.028918,              0.0035284,                0.76971,                0.69795,                0.72996,                0.40471,                0.68526,                0.63672,                0.64836,                0.30979,               0.034369,               0.035782,               0.024103,              0.0023921,                0.00589,                0.00589,                0.00589
                    139,               0.041835,               0.039599,               0.029172,              0.0037681,                0.73301,                0.71849,                0.73007,                0.40593,                0.66062,                0.65009,                0.65117,                0.31156,               0.034251,                0.03597,               0.024122,              0.0024047,                0.00586,                0.00586,                0.00586
                    140,                 0.0416,               0.039654,               0.029227,              0.0035645,                0.78322,                0.70125,                0.73903,                0.40506,                0.70646,                0.62702,                0.64894,                0.31303,               0.033985,               0.035974,               0.024069,              0.0023881,                0.00583,                0.00583,                0.00583
                    141,               0.041115,                0.03961,               0.029361,              0.0035054,                0.78202,                0.68909,                0.72882,                0.41139,                0.72454,                0.61718,                0.66323,                0.31498,               0.034162,               0.035791,               0.024092,              0.0024228,                 0.0058,                 0.0058,                 0.0058
                    142,               0.041005,               0.039403,               0.029171,              0.0036014,                0.79009,                0.69667,                0.73519,                0.40886,                0.69141,                0.62317,                0.63996,                0.30573,               0.034163,               0.035787,               0.024095,              0.0024493,                0.00577,                0.00577,                0.00577
                    143,               0.040744,               0.038727,               0.028903,              0.0035536,                 0.8234,                0.66795,                0.73206,                0.40831,                0.68604,                 0.6284,                0.63984,                0.30868,               0.034312,               0.035888,               0.024209,              0.0025018,                0.00574,                0.00574,                0.00574
                    144,               0.041095,               0.039436,               0.029549,              0.0035268,                 0.8325,                 0.6544,                0.72804,                0.40425,                0.72075,                 0.6087,                0.64072,                0.30908,               0.034238,               0.035852,               0.024152,              0.0024421,                0.00571,                0.00571,                0.00571
                    145,                0.04093,               0.039109,               0.028924,              0.0034277,                0.85164,                0.66499,                0.73392,                0.40552,                0.73076,                0.61853,                0.64418,                0.31089,               0.034345,               0.035604,               0.024239,              0.0024357,                0.00568,                0.00568,                0.00568
                    146,               0.041114,               0.039208,               0.028923,              0.0035695,                0.78303,                0.67191,                0.72769,                 0.4067,                0.72195,                0.59279,                0.63494,                0.30647,               0.034402,               0.035675,               0.024244,              0.0023932,                0.00565,                0.00565,                0.00565
                    147,               0.041177,               0.039228,               0.029382,              0.0035844,                0.78827,                0.69347,                0.73316,                0.40711,                0.68445,                0.60395,                0.62632,                0.30186,               0.034289,                0.03569,               0.024152,              0.0023765,                0.00562,                0.00562,                0.00562
                    148,               0.040948,               0.039211,               0.029221,              0.0035497,                0.82318,                0.68063,                 0.7362,                0.40729,                0.70262,                0.60208,                0.63192,                0.29909,               0.034025,               0.035464,               0.024253,              0.0024257,                0.00559,                0.00559,                0.00559
                    149,               0.041098,               0.039312,               0.029153,              0.0035178,                0.79916,                0.68121,                0.73496,                0.41321,                 0.6947,                0.61221,                0.63932,                0.30073,               0.033761,               0.035487,               0.024122,              0.0024549,                0.00556,                0.00556,                0.00556
                    150,               0.041203,               0.039582,               0.029946,              0.0035625,                0.80488,                0.67558,                 0.7296,                0.41163,                0.71145,                0.62029,                0.64246,                0.29698,               0.033788,               0.035564,               0.023986,              0.0024155,                0.00553,                0.00553,                0.00553
                    151,               0.041056,               0.039378,                0.02901,              0.0034481,                0.78632,                0.67334,                0.72975,                0.40521,                0.69888,                0.61544,                0.65083,                 0.3049,               0.033894,               0.035773,               0.024057,              0.0023523,                 0.0055,                 0.0055,                 0.0055
                    152,               0.040387,               0.038757,               0.028667,              0.0034084,                0.80868,                0.69181,                0.73661,                0.40988,                0.70706,                0.62221,                0.64043,                0.29688,               0.034074,               0.035802,               0.024162,              0.0023331,                0.00547,                0.00547,                0.00547
                    153,               0.040608,               0.038981,               0.028841,              0.0034077,                0.81024,                0.68102,                 0.7353,                0.40634,                0.68626,                 0.6133,                0.63081,                0.29475,                0.03416,               0.035617,               0.024174,              0.0023086,                0.00544,                0.00544,                0.00544
                    154,               0.040898,                0.03914,               0.029877,              0.0035087,                0.82278,                0.67746,                0.73058,                0.40558,                0.69546,                0.59773,                0.62532,                0.29355,               0.033856,               0.035486,               0.024143,              0.0023219,                0.00541,                0.00541,                0.00541
                    155,               0.040787,               0.038993,                0.02979,              0.0034202,                0.79208,                0.67123,                0.72767,                0.40818,                0.71639,                0.59535,                0.62798,                0.29183,               0.033583,               0.035461,               0.023996,              0.0023104,                0.00538,                0.00538,                0.00538
                    156,               0.040713,               0.039012,                 0.0286,              0.0034985,                0.77009,                0.70238,                0.73563,                0.40647,                0.65981,                0.62337,                0.62135,                0.29092,               0.033919,               0.035254,                0.02404,              0.0023063,                0.00535,                0.00535,                0.00535
                    157,               0.040513,               0.039233,               0.029209,              0.0034335,                0.80049,                0.68875,                0.73941,                0.40511,                0.68235,                0.60898,                0.63397,                0.30046,               0.033697,               0.035124,               0.023958,              0.0023125,                0.00532,                0.00532,                0.00532
                    158,                0.04028,               0.038942,                0.02919,              0.0035311,                0.82315,                0.68678,                0.73911,                0.40638,                0.68674,                0.62091,                0.63734,                 0.2987,               0.033601,               0.035082,               0.023991,              0.0023323,                0.00529,                0.00529,                0.00529
                    159,               0.040226,               0.038569,               0.028443,              0.0033314,                0.78596,                0.70605,                0.74119,                0.40731,                0.66506,                0.63636,                0.63035,                0.29043,               0.033478,               0.035187,               0.023976,              0.0023358,                0.00526,                0.00526,                0.00526
                    160,                0.04063,               0.038604,               0.028706,              0.0034236,                0.83891,                0.68424,                0.74194,                0.41195,                0.71037,                0.61495,                0.64191,                0.30049,               0.033632,                0.03528,               0.023966,              0.0023209,                0.00523,                0.00523,                0.00523
                    161,               0.040361,               0.039016,               0.028647,              0.0034561,                0.78896,                0.71162,                0.74264,                0.41488,                0.67406,                0.64614,                0.64502,                0.30888,               0.033494,               0.035056,               0.023892,              0.0023309,                 0.0052,                 0.0052,                 0.0052
                    162,                0.04046,                0.03899,               0.028785,              0.0033545,                 0.7991,                0.70158,                0.73978,                0.41369,                0.68889,                0.61941,                0.63363,                0.30216,               0.033526,               0.035131,               0.023875,              0.0022897,                0.00517,                0.00517,                0.00517
                    163,               0.039965,               0.038763,               0.028317,              0.0033448,                0.81474,                0.68851,                0.73868,                0.41589,                0.65928,                0.62895,                0.63494,                0.29164,               0.033555,               0.035008,               0.023778,              0.0022767,                0.00514,                0.00514,                0.00514
                    164,               0.040254,               0.038863,               0.028666,              0.0032903,                0.78122,                 0.6907,                0.73017,                0.41294,                0.66682,                0.62982,                 0.6512,                0.29812,               0.033657,               0.035183,               0.023817,              0.0022679,                0.00511,                0.00511,                0.00511
                    165,               0.040277,               0.038483,               0.029087,              0.0033502,                0.82813,                0.68148,                 0.7366,                 0.4155,                0.68363,                0.63387,                0.65844,                0.30268,               0.033603,               0.035213,               0.023791,              0.0022956,                0.00508,                0.00508,                0.00508
                    166,               0.039814,               0.038175,               0.028695,              0.0032942,                0.82793,                0.68224,                0.73333,                 0.4169,                0.70554,                0.62593,                0.64844,                0.30475,               0.033411,               0.035117,                 0.0238,              0.0022818,                0.00505,                0.00505,                0.00505
                    167,               0.040075,               0.038148,               0.028004,              0.0033388,                0.81912,                0.67964,                0.73559,                0.41104,                0.70626,                0.62571,                 0.6441,                0.30098,               0.033593,               0.035165,               0.023773,              0.0022263,                0.00502,                0.00502,                0.00502
                    168,               0.039979,               0.038535,               0.028874,              0.0033599,                0.84096,                0.67994,                0.73998,                0.41567,                0.68949,                 0.6339,                 0.6481,                0.30516,               0.033594,               0.035109,               0.023689,              0.0022157,                0.00499,                0.00499,                0.00499
                    169,               0.040095,               0.038564,               0.029014,              0.0033047,                  0.844,                0.68152,                0.74031,                0.41207,                0.67633,                0.62604,                 0.6412,                0.30325,               0.033594,               0.034972,                0.02374,              0.0022131,                0.00496,                0.00496,                0.00496
                    170,               0.040304,               0.038985,               0.028836,              0.0033602,                0.77462,                0.70584,                0.73487,                0.41868,                0.68616,                 0.6304,                 0.6578,                  0.308,               0.033676,               0.035147,                0.02376,              0.0022161,                0.00493,                0.00493,                0.00493
                    171,               0.040043,               0.038098,                0.02845,              0.0033166,                0.76888,                0.70735,                 0.7299,                 0.4173,                0.67422,                0.64003,                0.64901,                 0.3041,               0.033609,               0.035079,               0.023805,              0.0022319,                 0.0049,                 0.0049,                 0.0049
                    172,               0.040339,               0.038724,                0.02892,              0.0033649,                0.81655,                0.67738,                0.73618,                0.41706,                0.65719,                0.65773,                0.66192,                0.31213,               0.033495,                0.03489,               0.023766,              0.0022443,                0.00487,                0.00487,                0.00487
                    173,               0.039339,               0.038049,               0.028339,              0.0032653,                0.80426,                0.68529,                0.73414,                 0.4165,                0.67667,                0.63965,                0.65854,                 0.3158,               0.033248,               0.034682,               0.023718,              0.0022158,                0.00484,                0.00484,                0.00484
                    174,               0.039216,               0.038321,               0.028599,              0.0032129,                0.77484,                0.72246,                0.73817,                0.41793,                 0.6799,                0.64781,                 0.6523,                0.30844,               0.033149,               0.034634,               0.023622,              0.0022258,                0.00481,                0.00481,                0.00481
                    175,               0.040099,               0.038794,               0.028826,              0.0033886,                0.81696,                0.70606,                0.74072,                0.42233,                0.71769,                0.65333,                0.65661,                0.31072,               0.033262,               0.034708,                0.02361,               0.002208,                0.00478,                0.00478,                0.00478
                    176,               0.039655,               0.038289,               0.028241,              0.0032436,                0.82028,                0.69795,                0.74102,                0.42518,                0.72132,                0.66277,                0.66645,                0.31288,               0.033154,               0.034642,               0.023591,              0.0021988,                0.00475,                0.00475,                0.00475
                    177,               0.039823,               0.038366,               0.028437,              0.0032882,                0.76767,                0.72347,                0.73803,                0.41911,                 0.6949,                0.65682,                0.66073,                0.30724,                0.03305,               0.034724,               0.023598,              0.0022043,                0.00472,                0.00472,                0.00472
                    178,               0.039874,                0.03834,               0.028555,              0.0033918,                0.81439,                0.69155,                0.73838,                0.41808,                0.70612,                0.64163,                0.66024,                0.31178,               0.033191,                0.03464,               0.023578,              0.0022238,                0.00469,                0.00469,                0.00469
                    179,               0.039541,               0.038083,                0.02869,              0.0032635,                0.82895,                0.70398,                 0.7474,                0.41437,                0.73878,                0.63597,                0.66673,                0.31647,               0.033199,               0.034617,               0.023615,               0.002221,                0.00466,                0.00466,                0.00466
                    180,               0.039492,               0.037676,                0.02823,              0.0033039,                0.79299,                0.71241,                0.74442,                0.41368,                0.70512,                0.63863,                0.66165,                 0.3149,               0.033214,               0.034664,                0.02357,              0.0022139,                0.00463,                0.00463,                0.00463
                    181,               0.039506,               0.038159,               0.028383,               0.003125,                0.80567,                0.71327,                0.74476,                0.41582,                0.70421,                0.64033,                0.65952,                0.31353,               0.033231,               0.034702,               0.023597,               0.002223,                 0.0046,                 0.0046,                 0.0046
                    182,               0.040015,               0.038377,               0.028699,              0.0032962,                 0.7963,                 0.7062,                0.74634,                0.41583,                 0.7046,                0.63247,                0.66043,                0.31272,               0.033163,                0.03469,               0.023597,              0.0022241,                0.00457,                0.00457,                0.00457
                    183,                0.03968,                0.03819,                0.02859,              0.0032695,                0.79325,                0.71767,                0.74105,                0.41465,                0.70376,                0.63826,                0.65394,                0.31453,               0.033122,               0.034668,               0.023618,              0.0022573,                0.00454,                0.00454,                0.00454
                    184,               0.039884,               0.038476,               0.028647,              0.0032926,                0.78003,                0.71943,                 0.7388,                0.41608,                0.69361,                0.65182,                0.65506,                0.31885,               0.033078,               0.034731,               0.023592,               0.002242,                0.00451,                0.00451,                0.00451
                    185,               0.039494,               0.037594,               0.028748,              0.0032414,                0.78737,                0.71711,                0.73872,                0.41737,                0.69651,                0.63712,                 0.6566,                0.31712,               0.032992,               0.034636,               0.023525,              0.0022285,                0.00448,                0.00448,                0.00448
                    186,               0.039188,               0.037303,               0.027658,              0.0032196,                0.80781,                0.70698,                0.74286,                0.41956,                0.71258,                0.64439,                0.66704,                 0.3224,                0.03305,               0.034569,               0.023573,               0.002193,                0.00445,                0.00445,                0.00445
                    187,               0.039544,               0.037537,                0.02792,              0.0031896,                0.81078,                0.70497,                0.74052,                0.41802,                0.71831,                  0.636,                 0.6543,                0.31257,               0.032991,                0.03451,                0.02357,              0.0021729,                0.00442,                0.00442,                0.00442
                    188,               0.039364,               0.037972,               0.028612,              0.0032019,                0.79431,                0.70805,                 0.7413,                0.42048,                0.70181,                0.62777,                0.64637,                0.31205,               0.032962,               0.034561,               0.023584,              0.0021656,                0.00439,                0.00439,                0.00439
                    189,               0.039398,               0.037984,               0.028429,              0.0032074,                0.80819,                0.70832,                0.74201,                0.41887,                0.69848,                0.64049,                0.65431,                0.31631,               0.032868,               0.034497,               0.023505,               0.002155,                0.00436,                0.00436,                0.00436
                    190,               0.039453,               0.038107,               0.028801,               0.003308,                0.81563,                0.70941,                0.74922,                0.41994,                0.71044,                0.63485,                0.65174,                 0.3118,               0.032858,               0.034445,               0.023515,               0.002134,                0.00433,                0.00433,                0.00433
                    191,               0.039364,                0.03772,               0.028338,              0.0031998,                0.84355,                0.69523,                0.75302,                0.42015,                0.71506,                0.64303,                0.65542,                0.31325,               0.032864,               0.034446,               0.023502,              0.0021338,                 0.0043,                 0.0043,                 0.0043
                    192,               0.039304,               0.037604,               0.028043,              0.0031924,                 0.8167,                0.70422,                0.74934,                0.42142,                0.72684,                0.64514,                0.65928,                0.31441,               0.032789,               0.034466,               0.023452,              0.0021546,                0.00427,                0.00427,                0.00427
                    193,               0.039044,               0.037568,               0.028769,              0.0030746,                0.80642,                0.71208,                0.74919,                0.42337,                0.71836,                0.64059,                0.65739,                0.31134,                0.03278,               0.034534,               0.023481,              0.0021314,                0.00424,                0.00424,                0.00424
                    194,               0.038931,               0.037799,               0.028783,              0.0030407,                0.82171,                0.70443,                0.74808,                0.42293,                0.73001,                0.63827,                0.66375,                0.31246,                0.03289,                0.03456,               0.023506,               0.002126,                0.00421,                0.00421,                0.00421
                    195,               0.039151,               0.038131,               0.028219,              0.0031069,                0.83711,                0.70172,                0.75476,                0.42349,                0.71564,                0.63204,                0.65401,                0.31436,               0.032832,               0.034446,               0.023459,              0.0021072,                0.00418,                0.00418,                0.00418
                    196,               0.038997,               0.037992,               0.028558,              0.0031027,                0.83519,                0.70275,                0.74976,                0.42732,                 0.7286,                0.63083,                0.64985,                0.31459,               0.032822,               0.034471,               0.023443,              0.0020928,                0.00415,                0.00415,                0.00415
                    197,               0.038945,               0.037421,               0.027974,              0.0032084,                0.82095,                0.71533,                0.75487,                0.42719,                0.71628,                0.64279,                0.65821,                0.31364,               0.032787,                 0.0344,                0.02343,              0.0020985,                0.00412,                0.00412,                0.00412
                    198,               0.038877,               0.037755,               0.028095,              0.0031099,                0.82723,                0.70982,                0.75178,                0.42896,                0.71647,                 0.6501,                 0.6562,                 0.3081,               0.032719,               0.034317,               0.023405,              0.0021031,                0.00409,                0.00409,                0.00409
                    199,               0.038844,               0.037525,               0.027896,              0.0030524,                0.83881,                0.69491,                0.75031,                0.43124,                0.71075,                0.65322,                0.65961,                 0.3108,               0.032735,               0.034237,               0.023442,              0.0021057,                0.00406,                0.00406,                0.00406
                    200,               0.038915,               0.037593,               0.028049,              0.0031091,                0.80748,                0.71746,                0.74968,                0.43156,                0.70769,                0.64928,                0.66369,                0.31233,               0.032718,               0.034185,               0.023432,              0.0021123,                0.00403,                0.00403,                0.00403
                    201,                0.03871,               0.037294,               0.027846,              0.0030986,                0.80536,                0.72273,                0.74986,                0.43314,                0.69927,                0.63979,                 0.6533,                0.31136,               0.032686,               0.034229,               0.023434,              0.0021099,                  0.004,                  0.004,                  0.004
                    202,                0.03866,               0.037361,               0.027903,              0.0031539,                0.80458,                0.71454,                0.74836,                0.43241,                0.69846,                0.63764,                 0.6562,                 0.3118,               0.032683,               0.034343,               0.023414,              0.0020962,                0.00397,                0.00397,                0.00397
                    203,               0.038305,               0.037316,               0.027722,              0.0030223,                0.80277,                 0.7128,                0.74951,                0.43116,                0.69503,                0.64125,                0.65693,                0.31217,               0.032647,               0.034372,               0.023395,               0.002101,                0.00394,                0.00394,                0.00394
                    204,               0.038713,               0.037495,               0.028044,               0.002993,                0.80786,                0.70875,                0.74944,                0.42782,                0.70045,                  0.633,                0.65251,                0.30807,               0.032667,               0.034446,                 0.0234,              0.0021101,                0.00391,                0.00391,                0.00391
                    205,               0.038768,               0.037619,               0.028249,              0.0030792,                 0.8146,                0.70174,                0.74636,                0.43273,                0.69512,                0.63729,                0.65206,                0.30866,               0.032585,               0.034356,                0.02331,               0.002115,                0.00388,                0.00388,                0.00388
                    206,               0.038553,               0.037237,               0.027849,              0.0030439,                0.79673,                0.71859,                0.74563,                0.43061,                0.69742,                0.63863,                0.65326,                0.30728,               0.032508,               0.034252,               0.023256,              0.0021175,                0.00385,                0.00385,                0.00385
                    207,               0.038463,               0.037008,                0.02767,              0.0030059,                0.80453,                0.70464,                0.74918,                  0.431,                0.70201,                0.64311,                0.65545,                0.31011,               0.032515,               0.034205,                0.02321,              0.0021238,                0.00382,                0.00382,                0.00382
                    208,               0.038759,               0.037487,               0.027831,              0.0029971,                0.82424,                0.70158,                0.74909,                0.42508,                0.70669,                0.64513,                0.66079,                0.31122,               0.032549,               0.034202,               0.023209,              0.0021097,                0.00379,                0.00379,                0.00379
                    209,               0.038795,               0.037605,               0.028339,              0.0030038,                0.82872,                0.71058,                0.75201,                0.42896,                0.70424,                0.63636,                0.65151,                0.30904,               0.032559,               0.034217,               0.023208,              0.0021067,                0.00376,                0.00376,                0.00376
                    210,                0.03818,               0.036742,               0.027708,              0.0029568,                0.83097,                0.70678,                0.74965,                0.42781,                0.71154,                 0.6464,                0.65729,                0.31162,               0.032584,               0.034252,               0.023214,              0.0021107,                0.00373,                0.00373,                0.00373
                    211,               0.038594,               0.037376,               0.028018,              0.0031055,                0.83892,                0.70722,                0.75146,                0.42802,                 0.6995,                0.64534,                0.65552,                0.31103,               0.032637,               0.034254,               0.023249,              0.0021026,                 0.0037,                 0.0037,                 0.0037
                    212,               0.038257,               0.037236,               0.027908,              0.0030172,                 0.8309,                0.70721,                0.74865,                0.42664,                0.70854,                0.64544,                0.65567,                0.31289,               0.032728,               0.034265,               0.023267,              0.0021032,                0.00367,                0.00367,                0.00367
                    213,               0.038169,               0.037092,               0.027815,              0.0030083,                0.83164,                0.70767,                0.75354,                0.42914,                0.70286,                0.64529,                0.65124,                0.30874,               0.032735,               0.034309,               0.023235,              0.0021011,                0.00364,                0.00364,                0.00364
                    214,               0.038019,               0.036595,               0.026954,              0.0029241,                0.81202,                0.71777,                0.75519,                0.42976,                0.69581,                0.65214,                0.65227,                0.30751,               0.032764,               0.034299,               0.023294,              0.0021027,                0.00361,                0.00361,                0.00361
                    215,               0.038192,               0.036663,               0.027499,              0.0030152,                0.81621,                0.71343,                0.75271,                0.42829,                0.70179,                0.64557,                0.64861,                0.30671,               0.032747,               0.034302,               0.023313,              0.0020975,                0.00358,                0.00358,                0.00358
                    216,               0.038471,               0.037131,               0.027668,              0.0029724,                0.82902,                0.70643,                0.75447,                0.42859,                0.71318,                0.63979,                0.65134,                0.30934,               0.032739,               0.034317,                0.02333,              0.0020957,                0.00355,                0.00355,                0.00355
                    217,               0.038529,               0.037006,               0.027964,              0.0030615,                0.82651,                0.71167,                0.75124,                0.42588,                0.71289,                0.64029,                0.65143,                0.30937,               0.032729,               0.034279,               0.023324,              0.0020888,                0.00352,                0.00352,                0.00352
                    218,               0.038701,               0.037028,               0.027683,              0.0030692,                0.82899,                0.70621,                0.75175,                0.42726,                0.71863,                 0.6373,                0.65786,                0.31217,               0.032721,                0.03428,               0.023337,              0.0020924,                0.00349,                0.00349,                0.00349
                    219,               0.038343,               0.037052,               0.027382,              0.0030784,                0.82964,                0.70604,                0.75557,                0.42909,                0.68675,                0.64984,                0.64785,                0.30895,               0.032676,                0.03432,               0.023337,              0.0020895,                0.00346,                0.00346,                0.00346
                    220,               0.038156,               0.037065,               0.027711,              0.0030602,                0.82061,                0.71935,                0.75713,                0.43219,                0.70706,                0.65653,                 0.6576,                0.31045,                0.03265,               0.034272,               0.023317,              0.0020793,                0.00343,                0.00343,                0.00343
