                  epoch,         train/box_loss,         train/seg_loss,         train/obj_loss,         train/cls_loss,   metrics/precision(B),      metrics/recall(B),     metrics/mAP_0.5(B),metrics/mAP_0.5:0.95(B),   metrics/precision(M),      metrics/recall(M),     metrics/mAP_0.5(M),metrics/mAP_0.5:0.95(M),           val/box_loss,           val/seg_loss,           val/obj_loss,           val/cls_loss,                  x/lr0,                  x/lr1,                  x/lr2
                    108,               0.031207,               0.032022,               0.024324,              0.0024481,                0.80025,                0.75976,                0.76707,                0.46919,                0.73072,                0.69491,                0.68019,                0.31858,               0.027643,                0.03218,               0.022099,              0.0021946,                0.00679,                0.00679,                0.00679
                    109,               0.030933,               0.032465,                0.02431,              0.0024194,                0.81992,                0.73853,                0.77494,                0.47097,                0.77312,                0.69537,                0.71926,                0.34633,               0.027684,               0.032273,                0.02207,              0.0021583,                0.00676,                0.00676,                0.00676
                    110,                0.03108,               0.032804,               0.024689,              0.0025638,                0.83336,                0.75851,                0.78043,                 0.4668,                  0.754,                0.71085,                0.70546,                0.34103,               0.027687,               0.032226,                0.02201,              0.0021173,                0.00673,                0.00673,                0.00673
                    111,               0.030592,               0.032169,                0.02452,              0.0024505,                0.80557,                0.76575,                0.78198,                0.47691,                0.72152,                0.72719,                0.70833,                0.32967,               0.027535,               0.032244,               0.021991,              0.0021809,                 0.0067,                 0.0067,                 0.0067
                    112,               0.030929,               0.032593,               0.024416,              0.0025035,                0.80648,                0.78043,                0.78683,                0.48525,                0.77458,                0.73959,                0.74515,                0.35131,               0.027385,               0.031981,               0.021854,              0.0021316,                0.00667,                0.00667,                0.00667
                    113,               0.030828,               0.032422,                0.02463,              0.0025333,                0.82661,                0.76484,                0.77988,                0.48031,                0.76762,                0.71012,                0.71939,                0.35259,               0.027656,               0.032216,               0.021985,              0.0021792,                0.00664,                0.00664,                0.00664
                    114,               0.030312,               0.031719,               0.023932,              0.0023983,                0.82175,                0.75515,                0.78401,                0.47651,                0.76298,                 0.6912,                0.71454,                0.34414,               0.027517,               0.032053,                0.02199,              0.0021083,                0.00661,                0.00661,                0.00661
                    115,               0.030335,               0.031638,               0.023656,              0.0024217,                0.82433,                0.75923,                0.77992,                0.47647,                0.78456,                0.70516,                0.72616,                0.35101,               0.027535,               0.032083,               0.021969,              0.0021115,                0.00658,                0.00658,                0.00658
                    116,               0.030368,               0.031576,               0.023562,              0.0023837,                0.82284,                0.76204,                0.78922,                0.48087,                0.76384,                0.69732,                0.70698,                 0.3336,               0.027502,               0.032083,               0.021992,              0.0020889,                0.00655,                0.00655,                0.00655
                    117,               0.030537,               0.031998,               0.024409,              0.0024433,                0.80254,                0.77263,                0.78425,                0.47259,                0.75152,                0.73896,                0.73555,                0.34126,               0.027506,               0.031936,               0.021976,              0.0020755,                0.00652,                0.00652,                0.00652
                    118,               0.030656,               0.032416,               0.024858,              0.0024095,                0.83127,                0.75564,                0.79478,                0.48704,                0.78417,                0.70142,                0.73146,                0.33529,               0.027391,               0.031957,               0.022046,              0.0020879,                0.00649,                0.00649,                0.00649
                    119,               0.030195,               0.031996,               0.024501,              0.0024552,                0.83965,                0.76111,                0.78581,                0.48377,                0.76089,                 0.6954,                0.68548,                0.32487,               0.027356,               0.031864,               0.021987,              0.0021463,                0.00646,                0.00646,                0.00646
                    120,               0.030295,               0.031858,               0.024105,              0.0024064,                0.81447,                0.75833,                0.78125,                0.48162,                0.74007,                0.70095,                0.70488,                0.33511,               0.027332,               0.031697,                0.02195,              0.0020638,                0.00643,                0.00643,                0.00643
                    121,               0.030271,               0.031913,                0.02405,              0.0024274,                0.82378,                0.76925,                0.78556,                0.48583,                0.74619,                 0.6997,                 0.6884,                0.33225,               0.027259,                0.03165,               0.021921,              0.0021388,                 0.0064,                 0.0064,                 0.0064
                    122,               0.030265,               0.031943,               0.023708,              0.0023967,                0.82084,                0.76689,                0.77983,                0.48269,                0.77899,                0.68444,                0.70699,                0.34212,               0.027204,               0.031834,               0.021887,              0.0020208,                0.00637,                0.00637,                0.00637
                    123,               0.029656,               0.031542,               0.023429,              0.0023321,                0.81729,                 0.7513,                0.76997,                0.48073,                0.75642,                0.71177,                0.70982,                0.33695,               0.027143,               0.031707,               0.021854,              0.0020031,                0.00634,                0.00634,                0.00634
                    124,               0.030097,               0.031362,               0.023764,              0.0023624,                0.82043,                0.76612,                0.77689,                0.47455,                0.76075,                0.70661,                0.69687,                0.33326,               0.027346,               0.031797,               0.022033,              0.0020908,                0.00631,                0.00631,                0.00631
                    125,               0.029775,               0.031162,                0.02325,              0.0024329,                0.81941,                0.77283,                 0.7865,                0.47847,                0.78004,                 0.7059,                0.72235,                0.33835,               0.027208,                0.03175,               0.021822,              0.0020535,                0.00628,                0.00628,                0.00628
                    126,               0.029816,               0.031124,               0.023314,              0.0023385,                 0.8516,                0.74593,                0.77825,                0.47986,                0.79529,                0.68551,                0.71556,                0.34591,               0.026974,               0.031588,               0.021713,              0.0020417,                0.00625,                0.00625,                0.00625
                    127,               0.030158,                0.03124,                0.02391,              0.0023475,                0.83358,                0.77228,                0.78387,                 0.4831,                 0.7884,                0.73196,                0.73307,                0.34384,               0.027073,               0.031657,               0.021692,              0.0020372,                0.00622,                0.00622,                0.00622
                    128,               0.030241,               0.031559,               0.023497,              0.0023622,                0.83208,                0.77027,                0.78408,                0.48294,                0.77928,                0.71959,                0.72109,                0.35393,               0.027207,               0.031461,               0.021764,              0.0020944,                0.00619,                0.00619,                0.00619
                    129,               0.029739,               0.031173,               0.023839,              0.0022799,                0.85514,                0.75951,                0.79057,                0.48788,                0.81318,                 0.7175,                0.73116,                0.35233,               0.027018,               0.031425,               0.021685,              0.0020179,                0.00616,                0.00616,                0.00616
                    130,               0.029732,               0.031867,               0.024317,              0.0023021,                0.84423,                0.77246,                0.80645,                0.48734,                0.76605,                0.72125,                0.73281,                0.35148,               0.026792,               0.031532,               0.021611,              0.0019728,                0.00613,                0.00613,                0.00613
                    131,               0.029259,               0.030808,                 0.0234,              0.0022515,                0.82295,                0.77814,                0.79713,                0.48662,                  0.821,                0.72052,                0.73906,                 0.3681,               0.027028,               0.031414,                0.02174,              0.0019781,                 0.0061,                 0.0061,                 0.0061
                    132,               0.029404,               0.030925,               0.023312,              0.0023259,                0.81891,                0.79586,                 0.8003,                0.48726,                0.82521,                0.70845,                0.73341,                0.35783,               0.026935,                0.03146,               0.021765,              0.0019752,                0.00607,                0.00607,                0.00607
                    133,               0.029621,               0.031442,               0.024453,               0.002334,                0.82943,                0.78872,                0.79227,                0.48409,                0.79088,                0.73395,                0.73632,                 0.3591,               0.026993,               0.031385,               0.021681,              0.0020374,                0.00604,                0.00604,                0.00604
                    134,               0.029418,               0.030649,               0.023291,              0.0022947,                0.83589,                0.78829,                0.79607,                0.48681,                0.78889,                0.73502,                0.73412,                0.34832,               0.026904,               0.031498,               0.021658,              0.0019855,                0.00601,                0.00601,                0.00601
                    135,               0.029363,               0.030704,               0.023118,              0.0023563,                0.83322,                0.78994,                0.79862,                 0.4936,                0.77886,                 0.7284,                0.72313,                0.34403,               0.026804,               0.031518,               0.021664,              0.0020191,                0.00598,                0.00598,                0.00598
                    136,               0.029034,                0.03077,               0.023534,               0.002153,                0.82343,                0.78496,                0.79212,                0.48798,                0.78176,                0.72833,                0.73008,                0.35551,               0.026785,               0.031293,               0.021628,              0.0020554,                0.00595,                0.00595,                0.00595
                    137,               0.029137,               0.030696,               0.023005,              0.0023008,                0.83934,                 0.7686,                0.79118,                0.48572,                0.77903,                 0.7226,                 0.7325,                0.34868,                0.02684,               0.031478,               0.021681,              0.0019913,                0.00592,                0.00592,                0.00592
                    138,               0.029599,               0.031096,               0.023478,              0.0023481,                0.81547,                0.78904,                0.80436,                0.49355,                0.74909,                0.73947,                0.72418,                0.34972,               0.026824,               0.031337,                0.02176,              0.0019509,                0.00589,                0.00589,                0.00589
                    139,               0.029159,                0.03092,               0.023052,              0.0022042,                0.82353,                0.78244,                0.79721,                0.48927,                0.78319,                0.74119,                0.73381,                0.34563,               0.026796,               0.031322,               0.021738,              0.0019212,                0.00586,                0.00586,                0.00586
                    140,               0.029312,               0.031073,               0.023398,              0.0022015,                0.81429,                0.79106,                0.79357,                 0.4866,                0.78789,                 0.7345,                0.72092,                0.34916,               0.026781,               0.031329,               0.021628,              0.0019834,                0.00583,                0.00583,                0.00583
                    141,               0.029018,               0.030825,               0.023312,              0.0022224,                0.83675,                0.77484,                 0.7981,                 0.4907,                0.80295,                0.73747,                0.73887,                0.35374,               0.026787,               0.031236,               0.021572,              0.0019664,                 0.0058,                 0.0058,                 0.0058
                    142,               0.029071,               0.030632,               0.023503,              0.0022084,                0.83993,                0.78686,                0.79603,                  0.494,                0.77441,                 0.7286,                0.71978,                0.34521,               0.026735,               0.031159,               0.021515,              0.0019752,                0.00577,                0.00577,                0.00577
                    143,               0.029149,               0.030778,               0.023313,               0.002157,                0.83514,                0.79039,                0.80661,                0.49355,                0.79329,                0.72582,                0.73315,                0.36162,               0.026784,               0.031242,               0.021451,              0.0019625,                0.00574,                0.00574,                0.00574
                    144,               0.028926,                0.03071,               0.023136,              0.0022853,                0.83327,                0.78005,                 0.7924,                0.49733,                0.77596,                0.72884,                0.70693,                0.34059,               0.026689,               0.031311,               0.021485,              0.0019618,                0.00571,                0.00571,                0.00571
                    145,               0.028828,               0.029983,               0.022474,              0.0022645,                0.83293,                0.77681,                0.79013,                 0.4927,                0.77303,                0.72459,                0.70448,                0.32647,               0.026639,               0.031182,               0.021516,              0.0020225,                0.00568,                0.00568,                0.00568
                    146,               0.028911,               0.030588,               0.023132,              0.0022217,                0.84067,                0.76245,                0.79447,                0.50008,                0.76456,                0.72629,                0.70798,                0.34033,                0.02649,               0.031164,               0.021472,              0.0019403,                0.00565,                0.00565,                0.00565
                    147,               0.028875,               0.030411,               0.023249,              0.0021318,                0.84556,                0.77426,                0.79508,                0.49548,                 0.7881,                0.73912,                0.73601,                 0.3462,                0.02641,               0.031203,               0.021386,              0.0019076,                0.00562,                0.00562,                0.00562
                    148,               0.028748,                0.03026,               0.022976,              0.0022119,                0.84893,                0.78553,                0.79653,                0.49549,                0.79433,                0.72097,                0.71333,                0.34216,               0.026396,               0.031171,               0.021465,              0.0019023,                0.00559,                0.00559,                0.00559
                    149,               0.028685,               0.030363,                0.02319,              0.0020944,                0.85498,                0.77583,                0.79781,                0.49374,                0.79511,                0.71613,                0.71891,                0.34249,               0.026364,               0.031198,               0.021484,              0.0019303,                0.00556,                0.00556,                0.00556
                    150,               0.028509,               0.030242,               0.022594,              0.0021683,                0.85107,                0.78546,                0.80269,                0.49898,                0.78887,                0.72212,                0.71062,                0.34328,                0.02642,               0.031009,               0.021459,              0.0019308,                0.00553,                0.00553,                0.00553
                    151,               0.028967,               0.030578,               0.023469,              0.0021628,                0.84836,                0.78892,                0.79978,                0.49651,                0.78807,                0.72006,                0.71993,                0.36272,               0.026291,               0.031024,               0.021351,              0.0019371,                 0.0055,                 0.0055,                 0.0055
                    152,                0.02883,               0.030556,               0.023036,              0.0021683,                0.86248,                0.77805,                  0.803,                0.49847,                0.80469,                0.72507,                0.73224,                0.35688,               0.026444,               0.031037,                0.02142,              0.0019149,                0.00547,                0.00547,                0.00547
                    153,               0.028211,               0.030204,               0.022486,              0.0020968,                0.84245,                0.78941,                0.80529,                0.49926,                0.78654,                 0.7204,                0.71386,                0.35654,               0.026391,               0.031046,               0.021343,              0.0019145,                0.00544,                0.00544,                0.00544
                    154,                0.02803,               0.029875,               0.022264,              0.0021355,                0.84078,                0.77954,                 0.7941,                0.49799,                0.80608,                0.72587,                0.72781,                0.36072,               0.026367,               0.031042,               0.021338,              0.0019863,                0.00541,                0.00541,                0.00541
                    155,                0.02853,               0.030506,               0.022759,              0.0021993,                0.82492,                0.77679,                0.79574,                0.49679,                0.76954,                0.74384,                 0.7253,                0.36404,               0.026297,               0.030978,               0.021281,              0.0019639,                0.00538,                0.00538,                0.00538
                    156,               0.028496,               0.030332,               0.023351,              0.0020743,                0.83341,                0.78826,                0.80702,                0.50074,                0.76837,                0.71968,                0.71638,                0.35477,               0.026403,                  0.031,               0.021372,              0.0019248,                0.00535,                0.00535,                0.00535
                    157,               0.028093,               0.029931,               0.022354,              0.0020936,                0.85073,                0.77918,                0.80393,                0.50271,                0.78138,                0.72915,                0.71727,                0.35872,               0.026432,                0.03093,               0.021411,              0.0019432,                0.00532,                0.00532,                0.00532
                    158,               0.028432,                0.03024,               0.022733,               0.002153,                0.84169,                0.78048,                0.80099,                0.50132,                0.78297,                0.72079,                0.71503,                0.35294,               0.026339,               0.030866,               0.021329,              0.0019626,                0.00529,                0.00529,                0.00529
                    159,               0.028209,               0.030205,               0.022305,              0.0021235,                0.83944,                0.78014,                0.80277,                0.49889,                0.78564,                0.73428,                0.73116,                0.35163,               0.026383,               0.030933,               0.021394,              0.0019341,                0.00526,                0.00526,                0.00526
                    160,               0.028353,               0.030465,               0.023067,              0.0022216,                0.85595,                0.78172,                0.80539,                0.50222,                 0.7945,                0.72355,                0.72721,                0.35015,               0.026295,               0.030903,               0.021319,              0.0019327,                0.00523,                0.00523,                0.00523
                    161,               0.028158,               0.029822,               0.022759,              0.0021103,                0.84482,                0.79478,                0.80358,                0.50256,                0.78875,                0.73312,                0.72649,                 0.3542,               0.026281,               0.030857,               0.021279,              0.0019371,                 0.0052,                 0.0052,                 0.0052
                    162,               0.028063,               0.029846,               0.022618,              0.0020831,                0.83802,                0.78729,                0.80938,                0.50395,                0.78742,                0.73179,                0.73542,                 0.3517,               0.026357,               0.030833,                0.02133,              0.0018943,                0.00517,                0.00517,                0.00517
                    163,               0.027785,               0.029895,                 0.0224,              0.0019942,                0.83662,                0.80422,                0.81577,                0.50928,                0.79552,                0.71604,                0.72739,                0.35116,               0.026248,               0.030777,               0.021272,              0.0018839,                0.00514,                0.00514,                0.00514
                    164,               0.027971,               0.030137,               0.023046,              0.0020957,                0.83922,                0.79977,                0.81642,                0.51895,                 0.7864,                0.73728,                0.73618,                 0.3638,               0.026196,               0.030849,               0.021263,              0.0019413,                0.00511,                0.00511,                0.00511
                    165,               0.027908,                0.02975,               0.022845,              0.0020417,                0.87247,                0.76932,                0.82016,                0.51646,                0.81358,                 0.7187,                 0.7343,                0.35717,               0.026136,               0.030826,               0.021204,              0.0018756,                0.00508,                0.00508,                0.00508
                    166,               0.027494,               0.029135,               0.022056,              0.0020542,                0.85091,                0.77943,                0.81669,                0.51286,                0.78159,                0.70848,                0.70759,                0.35228,               0.026111,               0.030827,               0.021219,              0.0018644,                0.00505,                0.00505,                0.00505
                    167,               0.027856,               0.030077,               0.023099,              0.0020351,                0.83274,                 0.7918,                0.81485,                0.51295,                0.77695,                0.73279,                0.72987,                0.36581,               0.026097,               0.030799,               0.021252,              0.0018649,                0.00502,                0.00502,                0.00502
                    168,               0.027759,               0.029515,               0.022552,               0.001979,                0.84727,                0.78597,                0.80923,                0.51052,                0.80027,                0.72801,                0.73427,                0.35992,                0.02609,               0.030685,               0.021199,              0.0018888,                0.00499,                0.00499,                0.00499
                    169,               0.027451,               0.029194,               0.021959,              0.0019685,                0.85165,                0.79261,                0.81308,                0.50922,                0.78212,                0.71966,                0.71968,                 0.3583,                0.02615,               0.030537,               0.021185,              0.0018706,                0.00496,                0.00496,                0.00496
                    170,               0.027508,               0.029235,                0.02196,              0.0020833,                0.84832,                0.79657,                 0.8186,                0.50991,                 0.7662,                0.71362,                    0.7,                0.34595,               0.026106,               0.030588,               0.021117,              0.0018816,                0.00493,                0.00493,                0.00493
                    171,               0.027359,               0.029259,               0.022401,              0.0020568,                 0.8443,                0.79307,                 0.8153,                0.50775,                0.78747,                0.71491,                 0.7186,                0.35584,               0.026125,               0.030504,               0.021139,              0.0019061,                 0.0049,                 0.0049,                 0.0049
                    172,               0.027389,               0.029423,               0.022353,              0.0019592,                0.83007,                 0.7988,                0.81301,                0.51204,                0.80265,                0.71952,                0.73134,                0.36077,               0.026063,               0.030591,               0.021152,              0.0019188,                0.00487,                0.00487,                0.00487
                    173,               0.027321,               0.029586,                0.02234,              0.0019434,                0.84596,                0.78824,                0.81323,                 0.5116,                0.79961,                0.72513,                0.73512,                0.35894,               0.026011,               0.030619,               0.021165,              0.0019627,                0.00484,                0.00484,                0.00484
                    174,               0.027674,               0.029513,               0.022452,              0.0020463,                 0.8548,                0.78616,                0.80986,                0.50992,                0.78557,                0.73133,                0.71897,                0.35019,               0.026052,               0.030612,               0.021176,              0.0019395,                0.00481,                0.00481,                0.00481
                    175,               0.027309,               0.029169,               0.022125,              0.0019673,                0.85363,                 0.7808,                0.81067,                0.51207,                0.78076,                0.72642,                   0.72,                0.34922,               0.026025,               0.030508,               0.021184,              0.0019093,                0.00478,                0.00478,                0.00478
                    176,               0.027639,               0.029727,               0.022338,              0.0019767,                0.85347,                 0.7964,                0.80895,                0.51087,                0.77343,                0.72772,                0.70985,                 0.3475,               0.025928,               0.030543,               0.021134,              0.0019291,                0.00475,                0.00475,                0.00475
                    177,               0.027366,               0.029251,               0.022145,              0.0020299,                0.84735,                0.80069,                0.81043,                0.50996,                0.77224,                0.74233,                0.72929,                0.35639,               0.025909,                0.03059,               0.021094,              0.0019272,                0.00472,                0.00472,                0.00472
                    178,               0.027288,               0.029198,               0.021821,              0.0019535,                0.84163,                0.79587,                  0.811,                0.51139,                 0.7899,                0.74065,                0.74502,                0.36726,               0.025937,               0.030552,               0.021128,              0.0019253,                0.00469,                0.00469,                0.00469
                    179,               0.027516,               0.029273,               0.022237,              0.0020129,                0.85149,                0.79306,                0.81188,                0.51322,                0.80429,                0.74889,                0.74956,                0.37194,               0.025985,               0.030577,               0.021166,              0.0018924,                0.00466,                0.00466,                0.00466
                    180,               0.027202,               0.029281,               0.022063,              0.0020142,                0.85351,                0.79108,                0.82023,                0.51319,                0.82689,                0.76549,                 0.7712,                0.37819,               0.025875,               0.030572,               0.021229,              0.0019057,                0.00463,                0.00463,                0.00463
                    181,               0.027215,               0.029302,               0.022052,              0.0019562,                0.86439,                0.78774,                0.81861,                0.51512,                0.83491,                0.75712,                0.77378,                0.37423,               0.025915,               0.030591,               0.021274,              0.0019069,                 0.0046,                 0.0046,                 0.0046
                    182,               0.027096,               0.029143,               0.022028,                0.00194,                0.85324,                0.80188,                 0.8196,                0.51098,                0.80512,                0.76027,                  0.763,                0.37648,               0.025981,               0.030512,               0.021293,              0.0019181,                0.00457,                0.00457,                0.00457
                    183,               0.027032,               0.029117,               0.021768,              0.0019256,                0.84737,                0.80227,                0.81844,                0.51081,                0.78997,                0.75913,                0.74275,                0.36526,               0.026037,               0.030575,               0.021291,              0.0019434,                0.00454,                0.00454,                0.00454
                    184,               0.027285,               0.029156,               0.022492,              0.0019732,                0.85408,                0.78777,                 0.8134,                0.51176,                0.79651,                0.74683,                0.74378,                0.36108,               0.025962,               0.030561,               0.021258,              0.0019474,                0.00451,                0.00451,                0.00451
                    185,                0.02727,               0.029118,               0.021673,              0.0019565,                0.86353,                0.78076,                 0.8149,                0.51249,                0.79638,                0.72236,                0.72644,                0.35775,               0.025855,               0.030407,               0.021143,              0.0019434,                0.00448,                0.00448,                0.00448
                    186,               0.027212,               0.029425,               0.022332,              0.0018791,                0.85966,                 0.7892,                0.81543,                0.51353,                0.80135,                0.73967,                0.74041,                0.36328,               0.025821,                0.03033,               0.021154,              0.0019586,                0.00445,                0.00445,                0.00445
                    187,               0.027082,               0.029032,               0.021736,              0.0019487,                0.85859,                0.79498,                 0.8166,                 0.5152,                0.79835,                0.72391,                0.73208,                0.36437,                0.02586,               0.030479,               0.021222,              0.0019263,                0.00442,                0.00442,                0.00442
                    188,               0.026796,               0.029044,               0.021877,              0.0019983,                0.86241,                0.78595,                0.82043,                0.51934,                 0.8055,                0.73603,                0.75113,                0.36554,               0.025847,               0.030378,               0.021248,              0.0019212,                0.00439,                0.00439,                0.00439
                    189,               0.026928,               0.028888,               0.021214,              0.0018783,                0.86849,                0.77861,                0.82291,                0.51888,                0.81678,                0.73347,                0.75728,                0.37044,               0.025875,               0.030361,               0.021293,              0.0018772,                0.00436,                0.00436,                0.00436
                    190,               0.027019,               0.029157,               0.021486,              0.0019062,                0.84903,                0.80762,                0.82669,                0.51774,                0.79659,                0.74995,                0.76281,                0.37216,               0.025921,               0.030394,                0.02129,              0.0018639,                0.00433,                0.00433,                0.00433
                    191,               0.026732,                0.02889,               0.021809,              0.0019416,                0.83564,                0.81668,                0.82571,                0.51769,                0.80273,                0.75202,                0.75585,                0.36871,               0.025932,               0.030416,               0.021318,              0.0018586,                 0.0043,                 0.0043,                 0.0043
                    192,               0.026814,               0.029023,               0.022256,              0.0018404,                0.83706,                0.80802,                0.81954,                0.51609,                0.81595,                0.73498,                0.75512,                 0.3761,               0.025912,               0.030471,               0.021346,               0.001862,                0.00427,                0.00427,                0.00427
                    193,               0.026701,               0.028747,               0.021654,              0.0018294,                0.83597,                0.81199,                0.81905,                0.51914,                0.79833,                0.75174,                 0.7447,                0.37379,               0.025864,               0.030426,               0.021312,              0.0018401,                0.00424,                0.00424,                0.00424
                    194,               0.026654,               0.028517,               0.021822,              0.0018901,                0.83715,                0.80631,                0.81759,                0.51678,                0.79075,                0.74954,                0.74071,                0.37041,               0.025857,               0.030389,               0.021291,              0.0018543,                0.00421,                0.00421,                0.00421
                    195,               0.026214,               0.028351,               0.021679,               0.001823,                0.84516,                0.80392,                0.81428,                0.51527,                0.79968,                0.74649,                0.75409,                0.37546,               0.025829,               0.030347,               0.021253,              0.0018509,                0.00418,                0.00418,                0.00418
                    196,               0.026354,                0.02841,               0.021499,              0.0017297,                0.83283,                0.80152,                0.81606,                0.51433,                0.80166,                0.73723,                0.74585,                0.37476,               0.025818,               0.030333,               0.021197,              0.0018537,                0.00415,                0.00415,                0.00415
                    197,               0.026292,               0.028392,               0.021588,              0.0019022,                0.82279,                0.80852,                0.81597,                0.51687,                0.81017,                  0.748,                0.75821,                 0.3725,               0.025765,               0.030281,               0.021164,              0.0018441,                0.00412,                0.00412,                0.00412
                    198,               0.026676,               0.028685,               0.021556,              0.0019879,                0.84261,                0.80281,                0.81441,                0.51464,                0.78121,                0.74537,                0.73826,                0.37009,               0.025765,               0.030321,               0.021184,              0.0018491,                0.00409,                0.00409,                0.00409
                    199,               0.026473,               0.028635,               0.021535,              0.0018874,                 0.8483,                0.79492,                0.81646,                0.51669,                0.79911,                0.74713,                0.75188,                0.37687,               0.025766,               0.030344,               0.021203,              0.0018435,                0.00406,                0.00406,                0.00406
                    200,               0.026674,               0.028942,               0.022104,              0.0019222,                0.84778,                0.79444,                0.81724,                0.51519,                0.79717,                0.75046,                0.75598,                0.37175,               0.025753,               0.030407,               0.021215,              0.0018474,                0.00403,                0.00403,                0.00403
                    201,               0.026414,               0.028814,               0.021945,              0.0019644,                 0.8487,                0.79225,                0.81448,                0.51388,                0.80678,                0.75555,                0.76431,                0.37387,                0.02573,               0.030377,                0.02123,              0.0018443,                  0.004,                  0.004,                  0.004
                    202,               0.026107,               0.028542,               0.022111,              0.0017423,                0.85334,                0.79405,                0.81956,                0.51731,                0.81646,                0.75647,                0.77509,                0.37869,               0.025717,               0.030447,               0.021242,               0.001855,                0.00397,                0.00397,                0.00397
                    203,               0.026647,               0.028535,               0.021556,              0.0018692,                0.86424,                0.78596,                0.81983,                0.52026,                0.82675,                0.75254,                0.77852,                0.38299,               0.025693,                0.03043,               0.021227,              0.0018639,                0.00394,                0.00394,                0.00394
                    204,                0.02628,               0.028475,               0.021404,              0.0018275,                0.87179,                0.77577,                0.81965,                0.52016,                0.81709,                 0.7623,                0.78212,                0.38305,               0.025658,                0.03039,               0.021238,              0.0018651,                0.00391,                0.00391,                0.00391
                    205,                0.02614,               0.028411,               0.021445,              0.0017759,                0.86523,                0.77412,                0.81652,                0.51991,                0.83068,                0.74503,                0.77555,                0.37739,               0.025621,               0.030316,                0.02118,              0.0018732,                0.00388,                0.00388,                0.00388
                    206,               0.025565,               0.028113,               0.021498,               0.001698,                  0.871,                0.77737,                0.81833,                0.51947,                0.82906,                0.73205,                0.76321,                0.37262,               0.025623,               0.030308,               0.021149,              0.0018927,                0.00385,                0.00385,                0.00385
                    207,               0.025988,               0.028424,               0.021509,              0.0017428,                0.86727,                0.77856,                0.81806,                 0.5183,                0.82461,                 0.7326,                0.76709,                0.37537,               0.025643,               0.030317,               0.021116,              0.0018976,                0.00382,                0.00382,                0.00382
                    208,               0.025826,               0.027988,               0.021315,               0.001724,                0.85886,                0.78186,                0.82073,                0.51702,                0.80454,                0.75614,                0.77606,                0.37616,               0.025654,                0.03034,               0.021105,              0.0019045,                0.00379,                0.00379,                0.00379
                    209,               0.026231,               0.028342,               0.021472,              0.0017961,                0.86107,                0.77633,                0.81988,                0.51864,                0.81589,                0.77303,                0.78216,                0.38003,               0.025642,               0.030354,               0.021131,              0.0018914,                0.00376,                0.00376,                0.00376
                    210,               0.025913,                0.02812,               0.021399,              0.0018145,                0.86545,                 0.7722,                0.82246,                0.51813,                0.79516,                0.76451,                0.77111,                0.37464,               0.025636,               0.030339,               0.021132,              0.0018831,                0.00373,                0.00373,                0.00373
                    211,               0.025964,               0.028423,               0.021351,              0.0018592,                0.86919,                0.77306,                0.82094,                0.51552,                0.83019,                0.74145,                 0.7745,                0.37913,               0.025599,                0.03035,               0.021092,              0.0018743,                 0.0037,                 0.0037,                 0.0037
                    212,               0.025692,                0.02824,               0.021227,              0.0017839,                0.87276,                0.76893,                0.82055,                0.51787,                0.83718,                0.74463,                0.77899,                0.37976,               0.025603,               0.030397,                0.02108,              0.0018918,                0.00367,                0.00367,                0.00367
                    213,               0.025823,               0.028221,                0.02123,               0.001705,                0.83379,                0.80182,                0.82447,                0.51832,                0.79977,                0.76885,                0.77558,                0.37866,               0.025595,               0.030408,               0.021103,              0.0018821,                0.00364,                0.00364,                0.00364
                    214,               0.025643,               0.027734,               0.020818,              0.0017518,                0.82785,                0.80082,                0.82589,                0.51938,                0.80642,                0.76053,                0.77248,                0.37715,               0.025584,               0.030366,               0.021116,              0.0018548,                0.00361,                0.00361,                0.00361
                    215,               0.026127,               0.028231,               0.021211,              0.0018372,                0.86665,                0.77331,                0.82513,                0.51796,                0.83125,                0.73783,                0.76355,                0.37375,               0.025562,               0.030351,               0.021118,               0.001828,                0.00358,                0.00358,                0.00358
                    216,               0.025636,               0.027954,               0.021411,               0.001819,                0.86999,                0.77515,                0.82299,                0.51947,                0.82893,                0.74036,                0.76655,                0.37655,               0.025569,               0.030286,               0.021147,               0.001831,                0.00355,                0.00355,                0.00355
                    217,               0.025891,                 0.0282,               0.021237,                0.00177,                0.86113,                0.78133,                0.82269,                0.51874,                0.81657,                0.74423,                 0.7639,                0.37843,               0.025568,               0.030282,               0.021176,              0.0018309,                0.00352,                0.00352,                0.00352
                    218,               0.025543,                0.02834,                0.02138,              0.0017174,                0.86344,                0.77992,                0.82539,                0.51838,                0.82828,                0.75042,                0.77773,                0.38512,               0.025547,               0.030202,                 0.0212,              0.0018257,                0.00349,                0.00349,                0.00349
                    219,               0.025856,               0.028155,               0.021284,               0.001806,                0.84837,                0.79055,                0.82079,                0.51859,                 0.8326,                0.74877,                0.77461,                0.38732,               0.025545,               0.030175,               0.021197,              0.0018189,                0.00346,                0.00346,                0.00346
                    220,               0.025339,               0.027693,               0.020995,              0.0017026,                0.85589,                0.78462,                0.81902,                0.51962,                0.82548,                0.75484,                0.77128,                0.38628,                0.02553,               0.030163,               0.021202,              0.0018063,                0.00343,                0.00343,                0.00343
                    221,               0.025277,               0.027638,               0.021115,              0.0017374,                 0.8555,                0.78183,                 0.8215,                0.52055,                0.82121,                0.75061,                0.77364,                0.38793,               0.025531,               0.030177,               0.021154,              0.0018005,                 0.0034,                 0.0034,                 0.0034
